Date	Type	Raion	Location	Name	Question	TypeQuestion	Answer
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories (max. 1000 symbols)	textaria	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a question	textaria	nu am întrebîri.
2013-10-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a feedback	textaria	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of all unique users to library 	numeric	4
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unique users of each gender (female) 	numeric	4
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unic users of each gender (male)	numeric	0
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	0-16 years	numeric	2
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	17-30 year	numeric	0
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	31-57 year	numeric	2
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	58 - ... year	numeric	0
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of physical visits during this month 	numeric	338
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total of virtual visits  	numeric	69
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using Novateca workstations 	numeric	269
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using  non-Novateca workstations 	numeric	0
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of loans of library materials 	numeric	251
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of event visitors/persons	numeric	57
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	New services and activities, including on computers  	textaria	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of consultations in June	numeric	18
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic, area of consultation 	textaria	comunicare,cultură şi recriere,incluyiune digitală
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of each training 	text	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The total hours per training	numeric	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The group of the participants	text	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories (max. 1000 symbols)	textaria	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a question	textaria	
2013-11-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a feedback	textaria	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of all unique users to library 	numeric	5
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unique users of each gender (female) 	numeric	0
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unic users of each gender (male)	numeric	5
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	0-16 years	numeric	2
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	17-30 year	numeric	2
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	31-57 year	numeric	1
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	58 - ... year	numeric	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of physical visits during this month 	numeric	412
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total of virtual visits  	numeric	130
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using Novateca workstations 	numeric	79
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using  non-Novateca workstations 	numeric	0
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of loans of library materials 	numeric	287
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of event visitors/persons	numeric	41
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	New services and activities, including on computers  	textaria	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of consultations in June	numeric	78
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic, area of consultation 	textaria	comunicare,educatie, cultura si recreere, incluziune digitala
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of each training 	text	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The total hours per training	numeric	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The group of the participants	text	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories (max. 1000 symbols)	textaria	la sfîrşit de an am organizat o întîlnire cu cei mai activi utilizatori.La această activitate copii au povestit istorioare vesele, au spus ghicitori au recitat poezii, şi au recomandat colegilor ce carţi sa citească în anul următor.Drept stimulare copii au primit cadouri şi dulciuri din sacul lui Moş Crăciun.Copii sau simţit bine, au fost veseli, şi cu dispoziţie bună.
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	DSCN1395.jpg
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a question	textaria	
2013-12-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a feedback	textaria	Am participat la Tîrgul inovaţilor.Vă mulţumesc,am acumulat cunoştinţe mai vaste în domeniul pe care îl profesez.
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of all new unique users to library 	numeric	85
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unique users of each gender (female) 	numeric	56
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unic users of each gender (male)	numeric	29
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	0-16 years	numeric	56
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	17-30 year	numeric	11
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	31-57 year	numeric	12
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	58 - ... year	numeric	6
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of physical visits during this month 	numeric	417
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	If answered yes to previous question, indicate number of visits.	numeric	24
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using Novateca workstations 	numeric	274
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of loans of library materials 	numeric	293
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of event visitors/persons	numeric	71
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	New services and activities, including on computers  	textaria	Am oferit un serviciu nou unui grup de agricultori pentru a utiliza calculatorul.Necesitatea a venit din partea lor ,deoarece au nevoe de o peaţă de desfacere.Serviciu a durat 3 zile cîte 2 ore.Au participat11 agricultoti.
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	How many people work in the library? Please include all staff members (librarians & support).	numeric	2
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of consultations in June	numeric	29
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Communication	numeric	9
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Education	numeric	7
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Culture and Leisure	numeric	4
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Electronic Governance	numeric	0
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Health	numeric	2
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Economic Development	numeric	0
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Digital Inclusion	numeric	7
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Other consultations	textaria	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of each training 	text	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The total hours per training	numeric	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The group of the participants	text	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories (max. 1000 symbols)	textaria	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a question	textaria	
2014-01-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a feedback	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of all new unique users to library 	numeric	39
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unique users of each gender (female) 	numeric	25
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unic users of each gender (male)	numeric	14
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	0-16 years	numeric	25
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	17-30 year	numeric	7
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	31-57 year	numeric	6
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	58 - ... year	numeric	1
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of physical visits during this month 	numeric	825
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	If answered yes to previous question, indicate number of visits.	numeric	41
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using Novateca workstations 	numeric	238
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using  non-Novateca workstations 	numeric	238
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of loans of library materials 	numeric	246
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of event visitors/persons	numeric	54
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	New services and activities, including on computers  	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	How many people work in the library? Please include all staff members (librarians & support).	numeric	2
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of consultations in June	numeric	11
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Communication	numeric	4
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Education	numeric	3
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Culture and Leisure	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Electronic Governance	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Health	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Economic Development	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Digital Inclusion	numeric	4
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Other consultations	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of each training 	text	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The total hours per training	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The group of the participants	text	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories (max. 1000 symbols)	textaria	"""Succesul este o stare de spirit"" 50 de studenti si masteranzi din cadrul institutiilor de invatamant superior din Republica Moldova au obtinut Bursa de Merit 2013, in valoare de 12 000 de lei. Adepti ai inovatiei si ai noilor tehnologii informationale, tinerii au recunoscut ca aceste burse le vor sprijini achizitionarea de noi tehnologii. Daniela David, locuitoare a satului Temeleuti si colaboratoare activa a BP Temeleuti, a obtinut una din Bursele de Merit, oferite de Orange Moldova si BC Agroindbank. In timpul studiilor realizate la Gimnaziul din localitate, Daniela David si-a dorit sa implice cat mai multi tineri si adolescenti in viata comunitatii, prin aplicarea avantajelor oferite de new media. Bibliotecara Ana Liubovici, in parteneriat cu Daniela David, au realizat mai multe activitati care au unit tinerii don localitate si interesul lor fata de mijloacele new media. Astfel, au fost realizate dezbateri, vizite de studiu la diverse institutii din localitate, activitati de ajutorare a batranilor, workshop-uri de confectionare a echibanelor s.a. activitati.  Fiind una din tinerele care viziteaza BP Temeleuti pentru a se informa si pentru a-i ajuta pe alti tineri, Daniela pregateste sa realizeze si un parteneriat dintre biblioteca si AO MediaPoint, parteneriat care va spori si mai mult incluziunea sociala si comunicarea publica a tinerilor cu varste cuprinse intre 18 si 24 de ani. Resursele new media oferite de BP Temeleuti reprezinta o dovada a faptului ca inovatia este un garant al succesului si ca este un ghid fidel al tinerilor care au obtinut succese intr-un oarecare domeniu. Daniela David, impreuna cu activul bibliotecii, spera sa atraga tot mai multi tineri la BP Temeleuti, pentru a-i convinge despre avantajele noilor tehnologii in dezvoltarea comunitatii. Date de contact: email:daniela.david@mail.ru, tel.: 79014920"
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	17821136562726844358401817814007n.jpg
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a question	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a feedback	textaria	
2013-09-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of all unique users to library? 	numeric	4
2013-09-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unique users of each gender (female) 	numeric	1
2013-09-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unic users of each gender (male)	numeric	3
2013-09-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	0-16 years	numeric	4
2013-09-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	17-30 year	numeric	0
2013-09-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	31-57 year	numeric	0
